,Year,Month,Date,truck,hour,Upload speed (Mbits/sec),Download speed (MBits/sec),Download speed (MBytes),Upload size (MBytes),Upload throughput (MBytes),speed,Response time from CloudflareDNS (ms),Response time from GoogleDNS (ms),Response time from OptusDNS (ms),Response time from EC2DNS (ms)
0,2022.0,7.0,8.0,garbo03,5.0,10.85957462148522,12.049093761265322,1.4363543168709445,1.2936477390501082,0.007147629171485489,3.2173461724617525,110.8457165732586,111.03781425140113,229.10008006405124,130.42489991993597
1,2022.0,7.0,8.0,garbo03,6.0,8.261850043091066,13.584557261742315,1.6194333468741022,0.9835535765584602,0.010779406551107899,6.516421034185578,197.05220293724966,197.88334445927904,311.5617489986649,215.24085447263016
2,2022.0,7.0,8.0,garbo03,7.0,11.9960824143935,11.910908299477654,1.4200097599571968,1.4281050493325596,0.005080879806987875,5.460886662797447,83.17002341920374,83.38123118099699,207.0137169621947,102.39846102375377
3,2022.0,7.0,8.0,garbo03,8.0,11.18523206751055,14.36432749318741,1.7123383960750702,1.3315752461322081,0.004233625334191049,14.533161872292546,150.88782777597928,151.71518290708968,263.33894464227905,171.74600194237618
4,2022.0,7.0,8.0,garbo03,9.0,10.291807580174927,16.77366530384475,1.9996168885522958,1.2252186588921283,0.005762572330219016,8.17798466122449,230.60264884979705,230.73413396481732,343.2943166441137,251.0209404600812
5,2022.0,7.0,8.0,garbo03,10.0,10.022407519708915,18.641134624677836,2.222104370783429,1.1931473620375985,0.006636660340484337,6.014841471194663,263.47453746042913,264.2411537108688,373.8927189588463,281.80967288075976
6,2022.0,7.0,8.0,garbo03,11.0,10.252953532781667,12.133921467218332,1.4465082824435074,1.2206276356619987,0.005798815851626149,25.912730293913043,224.8269904857286,224.78730595893842,331.97346019028544,243.2383074611918
7,2022.0,7.0,8.0,garbo03,12.0,11.172443243243244,16.91782374366554,2.01662105152027,1.3300734375,0.0041068853501815975,28.01292525430853,195.74053623188405,194.61046859903382,307.06038647342996,213.8097584541063
0,2022.0,7.0,11.0,garbo03,14.0,8.277727272727274,19.035454545454545,2.269090909090909,0.9870401278409091,0.0028442875031501873,-1.0,588.0042016806723,588.9478991596638,641.0840336134454,597.320168067227
0,2022.0,7.0,12.0,garbo03,12.0,25.428790322580646,34.001532258064515,4.053019153225807,3.031353641633064,0.0011850798494430447,-1.0,559.6036437246963,559.2931174089068,616.5303643724696,566.5222672064777
1,2022.0,7.0,12.0,garbo03,14.0,0.0,0.0,0.0,0.0,0.002800692869036353,-0.05618645566778901,322.5342131350681,321.6073605947956,408.2304832713755,330.70359355638163
0,2022.0,7.0,14.0,garbo03,11.0,19.444752116082224,13.218844113701632,1.5757109186064087,2.315187424425635,0.002200604526236548,11.614541789645777,163.46027227722772,162.5680074257426,276.0210396039604,178.97759900990098
1,2022.0,7.0,14.0,garbo03,12.0,10.499885496183206,16.170458015267176,1.927672016638836,1.250630740100191,0.004206119665189372,41.095181842718446,119.03130532212886,119.14807843137255,235.19663865546218,135.71747899159664
0,2022.0,7.0,15.0,garbo03,5.0,12.030175267770204,12.833780770752192,1.529882070806962,1.4342610835564753,0.006926564229526147,18.78416104448743,100.79024848150193,102.65274986195472,217.77471010491442,118.53313086692435
1,2022.0,7.0,15.0,garbo03,6.0,12.517896778042958,24.835011933174226,2.9606315958755967,1.4928079318317424,0.007974879553892693,5.086279609785203,146.76514168658244,147.3309320587231,257.6753158074428,164.36063502902013
2,2022.0,7.0,15.0,garbo03,7.0,14.009393176733782,23.14618568232662,2.759259003163451,1.6698406040268456,0.003992702336919344,6.355278730425056,42.71992305226034,43.499102276370635,168.1647964091055,62.05495351074062
3,2022.0,7.0,15.0,garbo03,8.0,11.942453146853145,20.91557237762238,2.4933361123251747,1.422083916083916,0.004358233738612421,26.741397677202798,144.0105950466388,144.69060469604375,260.6301061434545,162.9476680604696
4,2022.0,7.0,15.0,garbo03,9.0,11.189022954679224,13.243169683913331,1.5787209732747203,1.3320335491465567,0.0033125784763382996,8.038197835197176,273.3962916807006,273.99417312226336,368.9424048501179,288.5828561805322
5,2022.0,7.0,15.0,garbo03,10.0,11.350991253644315,17.907696103999637,2.1347570238474853,1.3513119533527698,0.00433805009714017,8.829206427988339,175.88089471913892,176.19889001009082,287.76286579212916,193.567743020518
6,2022.0,7.0,15.0,garbo03,11.0,10.353769841269841,20.035709989725056,2.3884783506501557,1.2326388888888888,0.004155566092251079,23.89664585600907,360.011474338019,360.4067342268715,448.8836220987251,372.9470742072573
7,2022.0,7.0,15.0,garbo03,12.0,10.368595041322315,22.284035812672176,2.6563762805612945,1.234504132231405,0.0038477713411504294,53.33886004535147,379.44814136125655,380.1455497382199,460.17539267015707,389.5849476439791
0,2022.0,7.0,18.0,garbo03,12.0,15.770909090909093,39.28787878787879,4.6842424242424245,1.8780539772727274,0.0004610348414707773,-1.0,823.5108695652174,823.5463768115942,846.3550724637681,826.3626811594203
1,2022.0,7.0,18.0,garbo03,13.0,22.797870370370372,55.03296296296296,6.559981481481481,2.7179612991898146,0.0035895186410822896,0.831516972669937,32.61694108151735,30.937861178369655,155.60532687651332,45.91904761904762
0,2022.0,7.0,20.0,garbo03,14.0,19.05778409090909,39.42225378787879,4.699583333333334,2.270354706735322,0.004639443083825098,0.874925602262017,38.28671706263499,39.42235421166306,163.12311015118792,52.58606911447084
0,2022.0,7.0,21.0,garbo03,5.0,9.510932896890344,14.441749661159983,1.7215688372672873,1.1335011763502456,0.006795127569215734,6.492724820261438,289.0628759398496,289.4763157894737,382.4981203007519,302.36296992481203
1,2022.0,7.0,21.0,garbo03,6.0,12.818308865047994,15.54663631842003,1.8532207483413328,1.5277616371400338,0.007847953960089107,7.745969717673631,201.23523685918235,201.56060999351072,305.5551589876703,216.78280337443218
2,2022.0,7.0,21.0,garbo03,7.0,10.920422495004281,13.573711394697401,1.6181479546549387,1.3011361689980017,0.004832816062707233,25.522780516129032,149.33321252059307,149.7401647446458,262.35584843492586,167.86471169686985
3,2022.0,7.0,21.0,garbo03,8.0,7.292809177392278,16.034605025006996,1.9113573890861082,0.8683463905987688,0.0063485741682004155,11.843754865137102,414.7903215223097,414.4005905511811,515.7139107611548,430.525032808399
4,2022.0,7.0,21.0,garbo03,9.0,5.6402347276557325,20.726174519917993,2.4706555223536713,0.671456515197111,0.006537349045438035,5.536237629852543,282.1116133518776,282.74089012517385,389.38212795549373,299.7433240611961
5,2022.0,7.0,21.0,garbo03,10.0,8.91655571635311,18.525390856774603,2.2085534099131694,1.0615050651230102,0.006149532411964476,7.311087586685963,296.8025469168901,297.48937667560324,402.014745308311,312.1185991957105
6,2022.0,7.0,21.0,garbo03,11.0,3.760061659192825,11.164981005202495,1.3309691342751542,0.44775535138733186,0.004131806260448367,27.157579618793733,613.0630716463414,613.9233079268292,670.2923018292682,622.4978277439025
7,2022.0,7.0,21.0,garbo03,12.0,4.540761739130435,14.829620672554347,1.7678986582880436,0.5406539130434783,0.003528118283070505,28.968107134291067,607.1419032258065,606.8480035842293,664.8777777777777,616.1613620071685
0,2022.0,7.0,22.0,garbo03,12.0,6.1866391184573,22.93134986225895,2.7334391141528926,0.7373527892561984,0.0032403712759992314,-1.0,342.2310195227766,342.38958785249457,430.17353579175705,355.8813449023861
1,2022.0,7.0,22.0,garbo03,13.0,,,,,0.003326833248138411,-1.0,421.8285714285715,422.5625,496.375,431.3
0,2022.0,7.0,6.0,garbo04,5.0,14.547411636759108,14.566465470364328,1.7362968155247418,1.7349404822593801,,8.01190608156607,53.53652657601978,53.942707045735474,52.53671199011124,73.93547589616811
1,2022.0,7.0,6.0,garbo04,6.0,12.493922231614539,12.197042939032121,1.4540078466205268,1.4883111549908423,,15.287939591997747,108.93767233087527,108.75104200064123,107.66348188521962,129.53289515870472
2,2022.0,7.0,6.0,garbo04,7.0,9.089312977099237,19.851601729484734,2.366586951335878,1.08206106870229,,4.0612013190839695,202.4448993999294,202.56957289092833,201.57465584186374,222.42054359336393
3,2022.0,7.0,6.0,garbo04,8.0,10.407407407407407,13.572860799943049,1.6180321433164315,1.2389770723104057,,5.1333629300411525,107.58630412890231,107.15867740852636,106.13199060087278,128.8595501846257
4,2022.0,7.0,6.0,garbo04,9.0,12.310098595757395,14.761023829642218,1.7596279346476322,1.4654914849118614,,36.98249393367195,56.64481116025859,56.94222524668255,55.01640013610072,77.71398434841782
5,2022.0,7.0,6.0,garbo04,10.0,15.70602443876101,32.97300937766411,3.930713803637397,1.8698493890309746,0.0,5.159366754191532,52.833082706766916,52.42631578947368,51.36312520431513,73.46368094148414
6,2022.0,7.0,6.0,garbo04,11.0,9.146484375,31.505108466515175,3.7558100450955907,1.0888671875,0.0,10.97714512860577,243.47279102384292,243.78706171107993,242.84593267882187,262.87850631136047
7,2022.0,7.0,6.0,garbo04,12.0,9.54799173065564,25.526558427624778,3.0430329908538836,1.1366656822209096,0.0,20.693686274069698,239.93016855865153,240.20227038183694,239.88049535603713,258.9405572755418
8,2022.0,7.0,6.0,garbo04,13.0,10.802013422818792,18.40791101764741,2.1943566953050095,1.2859539789069991,0.0,53.432094615532115,228.54983277591975,228.1351170568562,227.2581939799331,246.6356744704571
0,2022.0,7.0,7.0,garbo04,5.0,13.42309247311828,23.43516129032258,2.7937415994623658,1.5990362735215053,0.008193449204967826,12.961067069247312,96.67174666006927,96.02221672439386,94.0840672934191,113.60232558139535
1,2022.0,7.0,7.0,garbo04,6.0,13.943055958248767,28.866775877065816,3.4412370433458976,1.6599014207016527,0.007736733354461706,5.55371251957089,43.89131016042781,42.66834893048128,41.60832219251337,62.06828208556149
2,2022.0,7.0,7.0,garbo04,7.0,10.91492974238876,27.58336943793911,3.288219214267418,1.2993998829039812,0.004842961141599661,5.2065445152224825,231.50898041863604,230.7295070898042,229.55607697501688,246.95303848750845
3,2022.0,7.0,7.0,garbo04,8.0,12.084850182021842,16.765385582207365,1.9985818102859843,1.438672640716886,0.0051625109426582895,30.233772418930272,136.65215850515463,134.87667525773196,133.9017719072165,153.08753221649485
4,2022.0,7.0,7.0,garbo04,9.0,11.049681712962963,23.004450016728153,2.742372922544126,1.3154658564814814,0.006331017171895019,8.777350365740741,206.65900870730076,205.55391828533155,203.89896182183526,222.50334896182184
5,2022.0,7.0,7.0,garbo04,10.0,3.6348284960422164,11.13985879782322,1.3280832165237466,0.43271767810026385,0.005306563965261771,7.036751450815361,700.6253094059406,700.9828589108911,699.375,710.9550742574257
6,2022.0,7.0,7.0,garbo04,11.0,0.0,0.0,0.0,0.0,0.0,28.208493195402298,63.977375565610856,88.66470588235295,108.27036199095022,147.45361990950227
0,2022.0,7.0,8.0,garbo04,5.0,11.634644175013177,40.35879942013706,4.810968037526357,1.3848761201897735,0.007915958330137283,25.714942874011598,174.43147921760394,173.37512224938877,172.43300733496335,194.93374083129584
1,2022.0,7.0,8.0,garbo04,6.0,6.189,22.96611670200893,2.73774513671875,0.7367857142857143,0.004385122844151067,5.496611651428572,362.7789263087696,361.76532177392465,360.50450150050017,378.8705901967322
2,2022.0,7.0,8.0,garbo04,7.0,6.7858799652073065,12.656873465361336,1.5090738257465932,0.8078428530008698,0.0,5.23570548680777,288.3702300405954,287.71065629228684,286.32848443843034,306.348849797023
3,2022.0,7.0,8.0,garbo04,8.0,6.719160479725871,11.183961804192247,1.3336496304567034,0.7999000571102227,0.0,18.425288339234722,334.2295881383855,334.5445799011532,333.6947940691927,353.7509060955519
4,2022.0,7.0,8.0,garbo04,9.0,3.99498997995992,6.805463259107501,0.8120245373559619,0.47559404523332377,0.0,6.388617950186087,524.394060727394,523.5711378044712,522.5213213213212,538.8546546546546
5,2022.0,7.0,8.0,garbo04,10.0,6.761862208129144,13.349972316184418,1.5916903061040646,0.8049870279619487,0.0,10.516606810717374,420.7411666107945,420.1208850150855,419.8088836741535,436.5299363057325
6,2022.0,7.0,8.0,garbo04,11.0,4.8142292490118574,9.13040960483131,1.0884136566558442,0.5731225296442688,0.0005041975189763078,17.244827249438202,352.45335504886,352.25087947882736,351.7742671009772,371.0564169381107
7,2022.0,7.0,8.0,garbo04,12.0,8.819164278892073,18.272530742597898,2.1782151198364375,1.0499232554321873,0.002634436574600997,30.428388274809162,236.07249029395453,236.3645036051026,234.48336106489185,250.72800887409872
0,2022.0,7.0,11.0,garbo04,5.0,13.678064290705802,29.405555555555555,3.5055487039220825,1.629664570230608,0.004635379665969182,26.47713417749825,86.27662129703764,85.25572457966372,83.94099279423538,102.61497197758207
1,2022.0,7.0,11.0,garbo04,6.0,10.306824862216779,11.075352112676056,1.3203093903092467,1.2271463563992653,0.005514747002923371,6.115706041641151,59.532665964172814,59.33505444327362,58.675869336143315,77.97924130663857
2,2022.0,7.0,11.0,garbo04,7.0,7.847396432681243,13.564300796982883,1.6169687230293441,0.9352814500323648,0.0029998715152065765,6.049863295199771,72.14396976667763,73.12563259940848,72.41337495892212,92.69231022017746
3,2022.0,7.0,11.0,garbo04,8.0,8.192208571428571,11.205918359375,1.3357466964285716,0.97562125,0.0034029496049689995,26.205215102227296,100.50062295081968,101.35196721311475,100.71,119.40013114754099
4,2022.0,7.0,11.0,garbo04,9.0,9.09645913248746,19.305530133105268,2.3014115751327826,1.0829153142519918,0.003844822568153305,7.623183929182649,159.9784367500857,159.20524511484402,157.52577991086733,175.5743914981145
5,2022.0,7.0,11.0,garbo04,10.0,10.833481745325022,14.86957704901306,1.7726238486475956,1.2897002077767883,0.003710003697436899,7.428989333333333,161.11537671232878,160.75465753424658,159.6000684931507,177.37616438356164
6,2022.0,7.0,11.0,garbo04,11.0,13.318430439952436,30.2369008713585,3.60458635436794,1.585538049940547,0.0028444986422761775,12.560495775267539,150.80367066895369,151.2445283018868,149.33413379073755,168.30960548885076
7,2022.0,7.0,11.0,garbo04,12.0,11.252906976744185,15.867157673207364,1.8916240461482559,1.3396317829457365,0.004348850710956334,43.533341628032346,270.25895287958116,269.8132984293194,268.60513089005235,284.1903664921466
0,2022.0,7.0,12.0,garbo04,5.0,20.274694385216772,64.62425017768302,7.703001801816809,2.415881307746979,,14.01224450461976,77.1343363561418,76.45292662819456,74.54480626545755,94.28293487221764
1,2022.0,7.0,12.0,garbo04,6.0,14.177055103884372,34.755552544414336,4.143194303297199,1.68774465522433,,5.59812198614875,69.92859600825878,69.27928423950448,67.64322092222987,88.7881280110117
2,2022.0,7.0,12.0,garbo04,7.0,14.334885690093142,29.22130395762772,3.483438133952512,1.706534010725374,,5.90868917188823,84.20958103280286,83.6222150048717,81.93316011692109,102.70269568041572
3,2022.0,7.0,12.0,garbo04,8.0,11.955183098591549,25.243678873239435,3.0092324053697186,1.4232394366197183,,20.968496333521127,120.46411421155095,119.6958792991564,118.26612589227774,138.31735885788447
4,2022.0,7.0,12.0,garbo04,9.0,11.695787332945962,16.358091226031377,1.950039834217025,1.3923590935502614,,7.384883359674608,127.24468864468864,126.59040959040959,125.26713286713287,143.95031635031634
5,2022.0,7.0,12.0,garbo04,10.0,15.001017341040463,19.161234682080924,2.2841661759393066,1.7858381502890173,0.0,5.138784009248554,35.74879915544999,34.64407495381367,33.78960147796252,53.70440749538137
6,2022.0,7.0,12.0,garbo04,11.0,6.974508702491978,10.847166730909045,1.2931313263074107,0.8303104943842761,0.0,17.177818532491646,366.4855493800769,370.25857203933305,371.3086789226165,389.17400598546385
7,2022.0,7.0,12.0,garbo04,12.0,8.623141741071429,9.930786940495771,1.1838178912858317,1.0270856584821428,0.0,49.06518665571076,344.5547818012999,345.3287836583101,343.994243268338,360.0430826369545
8,2022.0,7.0,12.0,garbo04,14.0,15.557857142857141,14.937380952380952,1.7810714285714284,1.8556896391369047,0.0014995450065249257,5.949968904761905,115.59594594594596,113.77702702702703,114.0418918918919,130.0581081081081
0,2022.0,7.0,13.0,garbo04,5.0,19.05011802232855,58.62309090909091,6.986785847787081,2.2695661881977673,0.008820092354855043,13.67828479489633,75.47343119266056,75.87801834862385,74.84455045871559,91.68983486238531
1,2022.0,7.0,13.0,garbo04,6.0,15.835350223546945,27.224214605067065,3.245503131985842,1.8852459016393444,0.005687062679921787,6.765815825931446,32.55588637919234,32.88661875427789,31.71492128678987,48.54182067077345
2,2022.0,7.0,13.0,garbo04,7.0,14.810240789091964,18.6455091383812,2.2227769845155207,1.763127357122135,0.0,6.070141419205107,35.52110669317429,35.84025844930417,34.778793903247184,52.0916169648774
3,2022.0,7.0,13.0,garbo04,8.0,12.962814645308924,20.252903904685713,2.414435442961599,1.543192219679634,0.0,33.478894302059494,86.72925792742726,87.62876757110168,86.67391304347827,103.14543968617195
4,2022.0,7.0,13.0,garbo04,9.0,11.283161703311995,18.14293199776475,2.162827272104613,1.3432368494294462,0.0,7.703410752017812,125.26612440191387,123.91690590111642,121.48733652312599,138.27626794258373
5,2022.0,7.0,13.0,garbo04,10.0,9.913004484304933,25.801675798766816,3.0758694734445067,1.1801195814648728,0.0,9.678879768011958,126.66032402619786,126.94839710444674,127.74398483281627,142.52306101344365
6,2022.0,7.0,13.0,garbo04,11.0,11.371210305572198,21.435471681442856,2.5554253166660423,1.3537297783103655,0.0,22.401472976632714,228.93165392633776,231.19645587213344,230.89993050729674,245.2095899930507
7,2022.0,7.0,13.0,garbo04,12.0,11.120883233532934,18.952242965241393,2.2592382227732037,1.3239146706586826,0.0003162432628072719,40.11223998690242,236.2315233785822,236.23574660633483,235.3163650075415,250.51447963800905
0,2022.0,7.0,14.0,garbo04,5.0,17.938315894369705,28.612810164424516,3.4108705662992027,2.1356502242152464,0.009137441580961952,17.206079360239162,59.429259896729775,58.40550774526678,57.59374641422834,76.52099827882961
1,2022.0,7.0,14.0,garbo04,6.0,14.491525423728813,17.169567191283292,2.0467689022775426,1.725181598062954,0.008960954213546451,8.662675628329298,62.032218739115294,61.13200975269941,60.293591083246255,79.66663183559736
2,2022.0,7.0,14.0,garbo04,7.0,15.82560623556582,20.881397228637415,2.4892904923859698,1.8840213625866051,0.0035068818107763127,7.985637409930716,81.32800133022945,80.44875290987696,79.74472896574659,100.26102427668773
3,2022.0,7.0,14.0,garbo04,8.0,11.674381828637149,21.750763190051753,2.592870358099123,1.3898073605520413,0.00332263065796596,28.142269411155837,242.4680106631123,241.7067310896368,240.83798733755415,258.89180273242255
4,2022.0,7.0,14.0,garbo04,9.0,10.484194890077244,18.82050068701723,2.2434967523349303,1.2481431966726084,0.0027143497659702157,19.720893251336896,264.8040549828179,263.77223367697593,262.8706529209622,280.9156701030928
5,2022.0,7.0,14.0,garbo04,10.0,11.221503637833468,30.645432497978984,3.6533446910367826,1.33589329021827,2.700068250464635e-05,13.156192258155034,211.9700938392493,211.42427580579357,210.718482252142,229.97225622195023
6,2022.0,7.0,14.0,garbo04,11.0,10.739724950884087,25.571473477406677,3.048161453217092,1.2786509239931236,0.0002074911829342884,40.39319886349207,242.8071297989031,241.96032906764165,241.5533820840951,258.94076782449724
7,2022.0,7.0,14.0,garbo04,12.0,6.923051470588235,14.778844568589154,1.7613696648092831,0.824241512522978,1.240587099415713e-05,38.71267801730104,156.24235764235766,157.6958041958042,157.76193806193808,172.88051948051947
0,2022.0,7.0,15.0,garbo04,5.0,15.290632630410656,25.42236773954865,3.0305679308869773,1.8223423048464669,,11.576477900110989,89.0717566992769,88.58022118247554,87.22556358996171,105.5042960442365
1,2022.0,7.0,15.0,garbo04,6.0,10.565359477124183,10.278655462184874,1.225287005427171,1.2577808901338312,,5.04264957858699,234.01639344262296,233.74619307832424,232.54688524590162,251.74972677595628
2,2022.0,7.0,15.0,garbo04,7.0,12.268650088809947,12.855703876646684,1.532465956187093,1.4605535820011841,,5.750960007104795,131.08638225255973,130.5386348122867,129.37197952218432,147.96201365187713
3,2022.0,7.0,15.0,garbo04,8.0,8.226479324403028,8.828723273924359,1.0524426802744613,0.9794493825531451,,27.550361701979046,205.65320641282563,207.03557114228457,206.7628924515698,224.4565798263193
4,2022.0,7.0,15.0,garbo04,9.0,8.298816568047338,17.633000261957594,2.102070606927127,0.9879543533389687,,6.7725370008453085,435.0268766756032,435.2109584450402,433.76357238605897,451.70509383378015
5,2022.0,7.0,15.0,garbo04,10.0,12.470301688347632,14.497824911776917,1.7282380033905342,1.4845696097425962,0.0,28.847806404649877,222.19541372674794,222.3817190506735,221.02421423989736,241.28082103912763
6,2022.0,7.0,15.0,garbo04,11.0,15.774278846153846,23.496009615384615,2.801184363731971,1.8780048076923077,0.0,43.860243759615386,157.87073170731708,157.7238482384824,156.7728997289973,178.65284552845526
0,2022.0,7.0,18.0,garbo04,5.0,11.393813229571984,43.08825390190731,5.136510583136465,1.357170650361312,,19.611647450806004,298.1259356533158,296.7520682862771,296.57780695994745,315.632173342088
1,2022.0,7.0,18.0,garbo04,6.0,11.750673451062557,36.58210116731517,4.361006142902574,1.3989075127207422,,4.966187612092188,206.1498429319372,205.09811518324605,204.75123909249567,226.43385689354275
2,2022.0,7.0,18.0,garbo04,7.0,6.686356101743356,17.5644009951504,2.093837195671978,0.7960358205022864,,6.182655419428572,289.51717405691596,289.11141628060886,287.85486432825945,304.59652547981466
3,2022.0,7.0,18.0,garbo04,8.0,11.487317961165047,18.498152128052944,2.205159405458321,1.3675667475728155,,25.711789675970874,259.37329345531316,258.58328641801546,257.4424700914849,273.41154116819143
4,2022.0,7.0,18.0,garbo04,9.0,10.054512416717142,17.410176502877043,2.07539950929361,1.1970018170805572,,4.924101189582071,314.4700214899714,313.58961318051576,312.3727435530086,329.26855300859603
5,2022.0,7.0,18.0,garbo04,10.0,10.150725513905684,11.767683578792573,1.402809010589858,1.2084340991535671,0.0,7.813908237001209,325.94228692181264,325.36964076074196,324.22615637473587,340.0719417703686
6,2022.0,7.0,18.0,garbo04,11.0,4.527736686390533,12.04155325443787,1.4355506887943787,0.5390162721893491,0.0,18.052801494082843,431.1006076388889,431.8582465277778,431.22517361111113,447.1222222222222
7,2022.0,7.0,18.0,garbo04,12.0,9.664889123548045,15.392320361998415,1.834946252969905,1.1510507276267161,0.0,58.94572641690682,209.40923076923076,208.93065934065933,210.19054945054944,226.12285714285713
8,2022.0,7.0,18.0,garbo04,13.0,15.238923611111112,56.71736111111111,6.760902777777778,1.8175884331597223,0.001195248630311732,3.914684291666666,94.30869565217391,94.67351778656128,93.40276679841898,111.14822134387352
0,2022.0,7.0,19.0,garbo04,5.0,19.348221306277743,31.840645831681993,3.795747593581563,2.3050412175015853,0.00013428333067183078,18.752746019023462,91.37673231218089,91.52567469000729,90.17600291757842,104.56947483588621
1,2022.0,7.0,19.0,garbo04,6.0,12.16359375,30.988428979492188,3.694166058349609,1.448046875,0.0,5.27124516125,234.90901759530794,234.58555718475074,233.72027126099707,251.3608870967742
2,2022.0,7.0,19.0,garbo04,7.0,9.948764738910723,28.79627153811061,3.4328398119472907,1.184376754632229,0.0,5.866830279618192,319.6442257217848,320.0658792650919,319.176968503937,334.3880905511811
3,2022.0,7.0,19.0,garbo04,8.0,11.146187161639599,18.731397639936194,2.233024583242701,1.3269271588602087,0.0,2.699077632231405,236.89194256082968,236.46071001196648,235.46015157558836,253.71587554846428
4,2022.0,7.0,19.0,garbo04,9.0,11.62563496751329,22.03354832513475,2.626589959691561,1.3840076786769049,,18.432319887773186,264.5306763285024,263.789751552795,262.7504485852312,279.53585231193927
5,2022.0,7.0,19.0,garbo04,10.0,10.810175054704596,25.162329746193475,2.999498537649298,1.286925601750547,0.0,8.428443219547775,289.8299914857386,289.22247765006387,287.8506385696041,303.1453384418902
6,2022.0,7.0,19.0,garbo04,11.0,15.211520572450805,19.18958638472719,2.287665718638193,1.810925830165474,0.0,42.7600132136536,221.46835994194487,220.6879535558781,221.1711175616836,237.64136429608126
0,2022.0,7.0,20.0,garbo04,5.0,17.3999335106383,28.826653368794325,3.4364651381039453,2.072974290780142,,23.271913482269504,119.17210499227997,119.09557385486362,118.13190941842511,132.24595985589295
1,2022.0,7.0,20.0,garbo04,6.0,13.271363636363636,8.285473372395833,0.9877684481534091,1.5799242424242423,,5.635317792727273,122.94811320754717,122.4809573724668,121.17208245981831,137.73064290705798
2,2022.0,7.0,20.0,garbo04,7.0,11.219794344473007,11.714035370474507,1.3963707579084546,1.3356898029134534,,4.816126264495859,157.97959921156374,157.2463534822602,156.10863994743758,171.44638633377136
3,2022.0,7.0,20.0,garbo04,8.0,12.442033426183844,14.791967232111768,1.763471092117862,1.4811977715877438,,14.684286688579387,108.19190219117179,108.13045411241664,105.45315973324865,121.20787551603684
4,2022.0,7.0,20.0,garbo04,9.0,11.098159509202453,32.57239686039293,3.8828827708470275,1.3212094653812445,,25.763090843120068,167.4723297730307,168.84038718291055,167.75917890520694,184.68781708945258
5,2022.0,7.0,20.0,garbo04,10.0,10.822094395280237,26.6704764876014,3.1795083828816373,1.2883480825958702,0.0,11.709584676106195,349.5292925824176,349.3458791208791,346.98729395604397,360.067135989011
6,2022.0,7.0,20.0,garbo04,11.0,13.976773226773227,30.778268528346654,3.669102079561064,1.6639610389610389,0.0,49.90557507185629,148.9994800693241,149.10369728480646,147.7105719237435,163.53396880415943
0,2022.0,7.0,21.0,garbo04,11.0,1.277788279773157,1.976162570888469,0.23550282815453685,0.15216833796077503,,33.423488939716314,106.68971028971028,109.19520479520479,110.71478521478521,126.62267732267732
1,2022.0,7.0,21.0,garbo04,12.0,11.73288995215311,29.105669557416267,3.469756990131579,1.3968844198564594,,42.05825247275775,325.2905405405405,324.11756756756756,323.5921814671815,343.01380308880306
0,2022.0,7.0,22.0,garbo04,4.0,33.15126050420168,13.208403361344537,1.574705882352941,3.9495798319327733,,0.2975650420168067,50.95769230769231,50.6576923076923,49.325,73.19615384615385
1,2022.0,7.0,22.0,garbo04,5.0,19.993750387116755,29.508491708443014,3.614539536718024,2.37951409588882,,16.143186367773676,55.61666083304165,55.721841092054596,54.309030451522574,75.77780889044453
2,2022.0,7.0,22.0,garbo04,6.0,10.030565693430656,13.870443504314933,1.6535209770852342,1.1941149635036497,,4.512199169099756,260.7570014144272,260.2517326732673,259.18642149929275,276.327369165488
3,2022.0,7.0,22.0,garbo04,7.0,5.646169069833192,8.850547371978372,1.0557336118621006,0.6721798134011875,,5.112940547356517,358.01978961209727,356.17080867850103,355.4288625904011,372.79881656804736
4,2022.0,7.0,22.0,garbo04,8.0,6.236707421097527,8.065937105709768,0.9624637530654677,0.742465169178277,,18.454101027011657,283.9026058631922,284.46387622149837,282.877003257329,300.1902931596091
5,2022.0,7.0,22.0,garbo04,9.0,4.400214592274678,14.921192154688459,1.7790626796252298,0.5238350705088902,,6.997585558553034,563.7240891404316,563.5909444640962,563.0082065794128,574.5437212592855
6,2022.0,7.0,22.0,garbo04,10.0,7.209464627151052,18.99962646017567,2.264939197314173,0.8582695984703633,0.0,11.338197897514341,393.3245338126264,392.52354527072566,391.36360368456525,407.4776005392047
7,2022.0,7.0,22.0,garbo04,11.0,10.149048421052631,23.750215773026316,2.8312657606907896,1.2084178125,0.0,19.37373083099052,290.49802731411233,291.26248103186646,291.5808042488619,306.9342943854325
8,2022.0,7.0,22.0,garbo04,12.0,10.321712,13.893751937500001,1.6560744062500001,1.230076,0.0,66.35904122812052,247.9040540540541,247.13175675675674,248.89999999999998,266.0743243243243
0,2022.0,7.0,6.0,garbo05,8.0,13.840560365560366,11.641240981240982,1.3877579365079364,1.6478405990710676,0.0056563293324687815,-1.0,47.68208154506438,46.666711373390555,46.271995708154506,70.56461909871246
1,2022.0,7.0,6.0,garbo05,9.0,9.918353741496599,21.189591836734696,2.525953656462585,1.182755792942177,0.005054586677141054,-1.0,293.9916181606519,293.3639115250291,292.67392316647266,308.1713620488941
2,2022.0,7.0,6.0,garbo05,10.0,9.850698795180723,15.107084337349397,1.8009037085843373,1.1738105233433735,0.008780177855333714,-1.0,383.90869565217395,384.0753623188406,383.39836956521737,395.77880434782605
